id;name;category;rec;target
1;Дом с беременными кариатидами;1;1;0
1;Дом с беременными кариатидами;1;1;0
1;Дом с беременными кариатидами;1;2;0
2;Особняк Павлова-Севрюговых;5;4;1
2;Особняк Павлова-Севрюговых;5;5;1
2;Особняк Павлова-Севрюговых;5;4;1
2;Особняк Павлова-Севрюговых;5;4;1
2;Особняк Павлова-Севрюговых;5;4;1
2;Особняк Павлова-Севрюговых;5;5;1
2;Особняк Павлова-Севрюговых;5;4;1
2;Особняк Павлова-Севрюговых;5;4;1
2;Особняк Павлова-Севрюговых;5;4;1
2;Особняк Павлова-Севрюговых;5;4;1
2;Особняк Павлова-Севрюговых;4;3;1
2;Особняк Павлова-Севрюговых;4;4;1
2;Особняк Павлова-Севрюговых;4;3;1
2;Особняк Павлова-Севрюговых;4;5;1
2;Особняк Павлова-Севрюговых;4;4;1
2;Особняк Павлова-Севрюговых;4;4;1
2;Особняк Павлова-Севрюговых;4;3;1
2;Особняк Павлова-Севрюговых;4;3;1
2;Особняк Павлова-Севрюговых;4;4;1
2;Особняк Павлова-Севрюговых;4;3;1
2;Особняк Павлова-Севрюговых;3;2;0
2;Особняк Павлова-Севрюговых;3;2;0
2;Особняк Павлова-Севрюговых;3;3;0
2;Особняк Павлова-Севрюговых;3;2;0
2;Особняк Павлова-Севрюговых;3;2;0
2;Особняк Павлова-Севрюговых;3;4;0
2;Особняк Павлова-Севрюговых;3;2;0
2;Особняк Павлова-Севрюговых;3;2;0
2;Особняк Павлова-Севрюговых;3;4;0
2;Особняк Павлова-Севрюговых;3;4;0
2;Особняк Павлова-Севрюговых;3;3;0
2;Особняк Павлова-Севрюговых;2;1;0
2;Особняк Павлова-Севрюговых;2;3;0
2;Особняк Павлова-Севрюговых;2;3;0
2;Особняк Павлова-Севрюговых;2;1;0
2;Особняк Павлова-Севрюговых;2;3;0
2;Особняк Павлова-Севрюговых;2;2;0
2;Особняк Павлова-Севрюговых;2;1;0
2;Особняк Павлова-Севрюговых;2;1;0
2;Особняк Павлова-Севрюговых;2;2;0
2;Особняк Павлова-Севрюговых;2;1;0
2;Особняк Павлова-Севрюговых;1;2;0
2;Особняк Павлова-Севрюговых;1;1;0
2;Особняк Павлова-Севрюговых;1;1;0
2;Особняк Павлова-Севрюговых;1;2;0
2;Особняк Павлова-Севрюговых;1;2;0
2;Особняк Павлова-Севрюговых;1;1;0
2;Особняк Павлова-Севрюговых;1;2;0
2;Особняк Павлова-Севрюговых;1;1;0
2;Особняк Павлова-Севрюговых;1;2;0
3;Городская усадьба Высоцких;5;5;1
3;Городская усадьба Высоцких;5;5;1
3;Городская усадьба Высоцких;5;5;1
3;Городская усадьба Высоцких;5;4;1
3;Городская усадьба Высоцких;5;4;1
3;Городская усадьба Высоцких;5;5;1
3;Городская усадьба Высоцких;5;5;1
3;Городская усадьба Высоцких;5;4;1
3;Городская усадьба Высоцких;5;5;1
3;Городская усадьба Высоцких;5;4;1
3;Городская усадьба Высоцких;4;5;1
3;Городская усадьба Высоцких;4;5;1
3;Городская усадьба Высоцких;4;5;1
3;Городская усадьба Высоцких;4;3;1
3;Городская усадьба Высоцких;4;5;1
3;Городская усадьба Высоцких;4;5;1
3;Городская усадьба Высоцких;4;5;1
3;Городская усадьба Высоцких;4;5;1
3;Городская усадьба Высоцких;4;4;1
3;Городская усадьба Высоцких;4;3;1
3;Городская усадьба Высоцких;3;4;0
3;Городская усадьба Высоцких;3;2;0
3;Городская усадьба Высоцких;3;2;0
3;Городская усадьба Высоцких;3;2;0
3;Городская усадьба Высоцких;3;3;0
3;Городская усадьба Высоцких;3;3;0
3;Городская усадьба Высоцких;3;3;0
3;Городская усадьба Высоцких;3;2;0
3;Городская усадьба Высоцких;3;4;0
3;Городская усадьба Высоцких;3;2;0
3;Городская усадьба Высоцких;3;4;0
3;Городская усадьба Высоцких;2;3;0
3;Городская усадьба Высоцких;2;1;0
3;Городская усадьба Высоцких;2;1;0
3;Городская усадьба Высоцких;2;3;0
3;Городская усадьба Высоцких;2;1;0
3;Городская усадьба Высоцких;2;2;0
3;Городская усадьба Высоцких;2;3;0
3;Городская усадьба Высоцких;2;3;0
3;Городская усадьба Высоцких;2;3;0
3;Городская усадьба Высоцких;2;2;0
3;Городская усадьба Высоцких;1;2;0
3;Городская усадьба Высоцких;1;2;0
3;Городская усадьба Высоцких;1;1;0
3;Городская усадьба Высоцких;1;2;0
3;Городская усадьба Высоцких;1;1;0
3;Городская усадьба Высоцких;1;2;0
3;Городская усадьба Высоцких;1;2;0
3;Городская усадьба Высоцких;1;1;0
3;Городская усадьба Высоцких;1;1;0
4;Дом Центросоюза;5;4;1
4;Дом Центросоюза;5;4;1
4;Дом Центросоюза;5;4;1
4;Дом Центросоюза;5;4;1
4;Дом Центросоюза;5;5;1
4;Дом Центросоюза;5;4;1
4;Дом Центросоюза;5;4;1
4;Дом Центросоюза;5;5;1
4;Дом Центросоюза;5;5;1
4;Дом Центросоюза;5;4;1
4;Дом Центросоюза;4;5;1
4;Дом Центросоюза;4;3;1
4;Дом Центросоюза;4;3;1
4;Дом Центросоюза;4;4;1
4;Дом Центросоюза;4;5;1
4;Дом Центросоюза;4;4;1
4;Дом Центросоюза;4;4;1
4;Дом Центросоюза;4;5;1
4;Дом Центросоюза;4;4;1
4;Дом Центросоюза;4;4;1
4;Дом Центросоюза;3;2;0
4;Дом Центросоюза;3;3;0
4;Дом Центросоюза;3;3;0
4;Дом Центросоюза;3;3;0
4;Дом Центросоюза;3;4;0
4;Дом Центросоюза;3;4;0
4;Дом Центросоюза;3;2;0
4;Дом Центросоюза;3;2;0
4;Дом Центросоюза;3;3;0
4;Дом Центросоюза;3;4;0
4;Дом Центросоюза;3;2;0
4;Дом Центросоюза;2;2;0
4;Дом Центросоюза;2;3;0
4;Дом Центросоюза;2;1;0
4;Дом Центросоюза;2;1;0
4;Дом Центросоюза;2;2;0
4;Дом Центросоюза;2;1;0
4;Дом Центросоюза;2;1;0
4;Дом Центросоюза;2;2;0
4;Дом Центросоюза;2;1;0
4;Дом Центросоюза;2;2;0
4;Дом Центросоюза;1;1;0
4;Дом Центросоюза;1;1;0
4;Дом Центросоюза;1;1;0
4;Дом Центросоюза;1;2;0
4;Дом Центросоюза;1;2;0
4;Дом Центросоюза;1;1;0
4;Дом Центросоюза;1;1;0
4;Дом Центросоюза;1;1;0
4;Дом Центросоюза;1;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;5;5;1
5;Юго-восточная башня Богородице-Рождественского монастыря;5;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;5;5;1
5;Юго-восточная башня Богородице-Рождественского монастыря;5;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;5;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;5;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;5;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;5;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;5;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;5;5;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;3;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;3;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;3;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;5;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;5;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;5;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;4;4;1
5;Юго-восточная башня Богородице-Рождественского монастыря;3;4;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;4;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;4;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;3;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;3;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;4;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;3;4;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;3;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;1;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;1;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;3;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;1;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;2;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;1;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;1;1;0
5;Юго-восточная башня Богородице-Рождественского монастыря;1;1;0
5;Юго-восточная башня Богородице-Рождественского монастыря;1;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;1;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;1;2;0
5;Юго-восточная башня Богородице-Рождественского монастыря;1;1;0
5;Юго-восточная башня Богородице-Рождественского монастыря;1;1;0
5;Юго-восточная башня Богородице-Рождественского монастыря;1;2;0
6;Главный дом городской усадьбы И.И. Воронцова;5;5;1
6;Главный дом городской усадьбы И.И. Воронцова;5;4;1
6;Главный дом городской усадьбы И.И. Воронцова;5;5;1
6;Главный дом городской усадьбы И.И. Воронцова;5;5;1
6;Главный дом городской усадьбы И.И. Воронцова;5;5;1
6;Главный дом городской усадьбы И.И. Воронцова;5;5;1
6;Главный дом городской усадьбы И.И. Воронцова;5;4;1
6;Главный дом городской усадьбы И.И. Воронцова;5;5;1
6;Главный дом городской усадьбы И.И. Воронцова;5;4;1
6;Главный дом городской усадьбы И.И. Воронцова;5;4;1
6;Главный дом городской усадьбы И.И. Воронцова;4;4;1
6;Главный дом городской усадьбы И.И. Воронцова;4;3;1
6;Главный дом городской усадьбы И.И. Воронцова;4;3;1
6;Главный дом городской усадьбы И.И. Воронцова;4;5;1
6;Главный дом городской усадьбы И.И. Воронцова;4;3;1
6;Главный дом городской усадьбы И.И. Воронцова;4;5;1
6;Главный дом городской усадьбы И.И. Воронцова;4;3;1
6;Главный дом городской усадьбы И.И. Воронцова;4;3;1
6;Главный дом городской усадьбы И.И. Воронцова;4;3;1
6;Главный дом городской усадьбы И.И. Воронцова;4;4;1
6;Главный дом городской усадьбы И.И. Воронцова;3;2;0
6;Главный дом городской усадьбы И.И. Воронцова;3;2;0
6;Главный дом городской усадьбы И.И. Воронцова;3;4;0
6;Главный дом городской усадьбы И.И. Воронцова;3;3;0
6;Главный дом городской усадьбы И.И. Воронцова;3;4;0
6;Главный дом городской усадьбы И.И. Воронцова;3;4;0
6;Главный дом городской усадьбы И.И. Воронцова;3;3;0
6;Главный дом городской усадьбы И.И. Воронцова;3;3;0
6;Главный дом городской усадьбы И.И. Воронцова;3;4;0
6;Главный дом городской усадьбы И.И. Воронцова;3;2;0
6;Главный дом городской усадьбы И.И. Воронцова;3;3;0
6;Главный дом городской усадьбы И.И. Воронцова;2;2;0
6;Главный дом городской усадьбы И.И. Воронцова;2;3;0
6;Главный дом городской усадьбы И.И. Воронцова;2;3;0
6;Главный дом городской усадьбы И.И. Воронцова;2;1;0
6;Главный дом городской усадьбы И.И. Воронцова;2;1;0
6;Главный дом городской усадьбы И.И. Воронцова;2;1;0
6;Главный дом городской усадьбы И.И. Воронцова;2;1;0
6;Главный дом городской усадьбы И.И. Воронцова;2;3;0
6;Главный дом городской усадьбы И.И. Воронцова;2;1;0
6;Главный дом городской усадьбы И.И. Воронцова;2;1;0
6;Главный дом городской усадьбы И.И. Воронцова;1;1;0
6;Главный дом городской усадьбы И.И. Воронцова;1;1;0
6;Главный дом городской усадьбы И.И. Воронцова;1;2;0
6;Главный дом городской усадьбы И.И. Воронцова;1;2;0
6;Главный дом городской усадьбы И.И. Воронцова;1;1;0
6;Главный дом городской усадьбы И.И. Воронцова;1;1;0
6;Главный дом городской усадьбы И.И. Воронцова;1;1;0
6;Главный дом городской усадьбы И.И. Воронцова;1;1;0
6;Главный дом городской усадьбы И.И. Воронцова;1;1;0
7;Доходный дом В.И. Фирсановой;5;5;1
7;Доходный дом В.И. Фирсановой;5;4;1
7;Доходный дом В.И. Фирсановой;5;5;1
7;Доходный дом В.И. Фирсановой;5;5;1
7;Доходный дом В.И. Фирсановой;5;4;1
7;Доходный дом В.И. Фирсановой;5;5;1
7;Доходный дом В.И. Фирсановой;5;4;1
7;Доходный дом В.И. Фирсановой;5;5;1
7;Доходный дом В.И. Фирсановой;5;5;1
7;Доходный дом В.И. Фирсановой;5;5;1
7;Доходный дом В.И. Фирсановой;4;3;1
7;Доходный дом В.И. Фирсановой;4;4;1
7;Доходный дом В.И. Фирсановой;4;3;1
7;Доходный дом В.И. Фирсановой;4;3;1
7;Доходный дом В.И. Фирсановой;4;5;1
7;Доходный дом В.И. Фирсановой;4;3;1
7;Доходный дом В.И. Фирсановой;4;4;1
7;Доходный дом В.И. Фирсановой;4;4;1
7;Доходный дом В.И. Фирсановой;4;5;1
7;Доходный дом В.И. Фирсановой;4;5;1
7;Доходный дом В.И. Фирсановой;3;3;0
7;Доходный дом В.И. Фирсановой;3;3;0
7;Доходный дом В.И. Фирсановой;3;2;0
7;Доходный дом В.И. Фирсановой;3;3;0
7;Доходный дом В.И. Фирсановой;3;2;0
7;Доходный дом В.И. Фирсановой;3;3;0
7;Доходный дом В.И. Фирсановой;3;2;0
7;Доходный дом В.И. Фирсановой;3;4;0
7;Доходный дом В.И. Фирсановой;3;4;0
7;Доходный дом В.И. Фирсановой;3;4;0
7;Доходный дом В.И. Фирсановой;3;4;0
7;Доходный дом В.И. Фирсановой;2;1;0
7;Доходный дом В.И. Фирсановой;2;3;0
7;Доходный дом В.И. Фирсановой;2;3;0
7;Доходный дом В.И. Фирсановой;2;2;0
7;Доходный дом В.И. Фирсановой;2;3;0
7;Доходный дом В.И. Фирсановой;2;3;0
7;Доходный дом В.И. Фирсановой;2;2;0
7;Доходный дом В.И. Фирсановой;2;2;0
7;Доходный дом В.И. Фирсановой;2;1;0
7;Доходный дом В.И. Фирсановой;2;2;0
7;Доходный дом В.И. Фирсановой;1;2;0
7;Доходный дом В.И. Фирсановой;1;2;0
7;Доходный дом В.И. Фирсановой;1;1;0
7;Доходный дом В.И. Фирсановой;1;2;0
7;Доходный дом В.И. Фирсановой;1;2;0
7;Доходный дом В.И. Фирсановой;1;2;0
7;Доходный дом В.И. Фирсановой;1;2;0
7;Доходный дом В.И. Фирсановой;1;1;0
7;Доходный дом В.И. Фирсановой;1;1;0
8;Руины стены дома;5;4;1
8;Руины стены дома;5;4;1
8;Руины стены дома;5;5;1
8;Руины стены дома;5;5;1
8;Руины стены дома;5;5;1
8;Руины стены дома;5;5;1
8;Руины стены дома;5;5;1
8;Руины стены дома;5;4;1
8;Руины стены дома;5;4;1
8;Руины стены дома;5;4;1
8;Руины стены дома;4;4;1
8;Руины стены дома;4;5;1
8;Руины стены дома;4;4;1
8;Руины стены дома;4;3;1
8;Руины стены дома;4;5;1
8;Руины стены дома;4;3;1
8;Руины стены дома;4;4;1
8;Руины стены дома;4;4;1
8;Руины стены дома;4;5;1
8;Руины стены дома;4;5;1
8;Руины стены дома;3;2;0
8;Руины стены дома;3;3;0
8;Руины стены дома;3;4;0
8;Руины стены дома;3;2;0
8;Руины стены дома;3;2;0
8;Руины стены дома;3;2;0
8;Руины стены дома;3;2;0
8;Руины стены дома;3;3;0
8;Руины стены дома;3;3;0
8;Руины стены дома;3;2;0
8;Руины стены дома;3;3;0
8;Руины стены дома;2;3;0
8;Руины стены дома;2;2;0
8;Руины стены дома;2;1;0
8;Руины стены дома;2;2;0
8;Руины стены дома;2;1;0
8;Руины стены дома;2;2;0
8;Руины стены дома;2;3;0
8;Руины стены дома;2;2;0
8;Руины стены дома;2;3;0
8;Руины стены дома;2;2;0
8;Руины стены дома;1;1;0
8;Руины стены дома;1;1;0
8;Руины стены дома;1;1;0
8;Руины стены дома;1;1;0
8;Руины стены дома;1;1;0
8;Руины стены дома;1;1;0
8;Руины стены дома;1;2;0
8;Руины стены дома;1;2;0
8;Руины стены дома;1;1;0
9;Жилой дом Фроловых - Бари;5;4;1
9;Жилой дом Фроловых - Бари;5;4;1
9;Жилой дом Фроловых - Бари;5;5;1
9;Жилой дом Фроловых - Бари;5;4;1
9;Жилой дом Фроловых - Бари;5;5;1
9;Жилой дом Фроловых - Бари;5;5;1
9;Жилой дом Фроловых - Бари;5;5;1
9;Жилой дом Фроловых - Бари;5;4;1
9;Жилой дом Фроловых - Бари;5;4;1
9;Жилой дом Фроловых - Бари;5;4;1
9;Жилой дом Фроловых - Бари;4;5;1
9;Жилой дом Фроловых - Бари;4;3;1
9;Жилой дом Фроловых - Бари;4;5;1
9;Жилой дом Фроловых - Бари;4;4;1
9;Жилой дом Фроловых - Бари;4;4;1
9;Жилой дом Фроловых - Бари;4;3;1
9;Жилой дом Фроловых - Бари;4;3;1
9;Жилой дом Фроловых - Бари;4;5;1
9;Жилой дом Фроловых - Бари;4;5;1
9;Жилой дом Фроловых - Бари;4;3;1
9;Жилой дом Фроловых - Бари;3;3;0
9;Жилой дом Фроловых - Бари;3;3;0
9;Жилой дом Фроловых - Бари;3;4;0
9;Жилой дом Фроловых - Бари;3;2;0
9;Жилой дом Фроловых - Бари;3;4;0
9;Жилой дом Фроловых - Бари;3;3;0
9;Жилой дом Фроловых - Бари;3;4;0
9;Жилой дом Фроловых - Бари;3;4;0
9;Жилой дом Фроловых - Бари;3;3;0
9;Жилой дом Фроловых - Бари;3;4;0
9;Жилой дом Фроловых - Бари;3;4;0
9;Жилой дом Фроловых - Бари;2;1;0
9;Жилой дом Фроловых - Бари;2;2;0
9;Жилой дом Фроловых - Бари;2;1;0
9;Жилой дом Фроловых - Бари;2;1;0
9;Жилой дом Фроловых - Бари;2;3;0
9;Жилой дом Фроловых - Бари;2;3;0
9;Жилой дом Фроловых - Бари;2;2;0
9;Жилой дом Фроловых - Бари;2;1;0
9;Жилой дом Фроловых - Бари;2;2;0
9;Жилой дом Фроловых - Бари;2;3;0
9;Жилой дом Фроловых - Бари;1;2;0
9;Жилой дом Фроловых - Бари;1;1;0
9;Жилой дом Фроловых - Бари;1;1;0
9;Жилой дом Фроловых - Бари;1;1;0
9;Жилой дом Фроловых - Бари;1;1;0
9;Жилой дом Фроловых - Бари;1;2;0
9;Жилой дом Фроловых - Бари;1;2;0
9;Жилой дом Фроловых - Бари;1;1;0
9;Жилой дом Фроловых - Бари;1;1;0
10;Дом Лансере;5;5;1
10;Дом Лансере;5;5;1
10;Дом Лансере;5;5;1
10;Дом Лансере;5;5;1
10;Дом Лансере;5;4;1
10;Дом Лансере;5;5;1
10;Дом Лансере;5;4;1
10;Дом Лансере;5;4;1
10;Дом Лансере;5;5;1
10;Дом Лансере;5;5;1
10;Дом Лансере;4;5;1
10;Дом Лансере;4;4;1
10;Дом Лансере;4;5;1
10;Дом Лансере;4;5;1
10;Дом Лансере;4;4;1
10;Дом Лансере;4;5;1
10;Дом Лансере;4;4;1
10;Дом Лансере;4;3;1
10;Дом Лансере;4;4;1
10;Дом Лансере;4;3;1
10;Дом Лансере;3;4;0
10;Дом Лансере;3;4;0
10;Дом Лансере;3;2;0
10;Дом Лансере;3;2;0
10;Дом Лансере;3;4;0
10;Дом Лансере;3;3;0
10;Дом Лансере;3;2;0
10;Дом Лансере;3;3;0
10;Дом Лансере;3;4;0
10;Дом Лансере;3;4;0
10;Дом Лансере;3;4;0
10;Дом Лансере;2;3;0
10;Дом Лансере;2;1;0
10;Дом Лансере;2;3;0
10;Дом Лансере;2;2;0
10;Дом Лансере;2;1;0
10;Дом Лансере;2;3;0
10;Дом Лансере;2;1;0
10;Дом Лансере;2;1;0
10;Дом Лансере;2;3;0
10;Дом Лансере;2;1;0
10;Дом Лансере;1;1;0
10;Дом Лансере;1;1;0
10;Дом Лансере;1;1;0
10;Дом Лансере;1;2;0
10;Дом Лансере;1;1;0
10;Дом Лансере;1;2;0
10;Дом Лансере;1;1;0
10;Дом Лансере;1;1;0
10;Дом Лансере;1;2;0
