id;name;category;rec;target
5;Девушка кормит голубей;2;2;0
5;Девушка кормит голубей;2;3;0
5;Девушка кормит голубей;2;3;0
5;Девушка кормит голубей;2;1;0
5;Девушка кормит голубей;2;3;0
5;Девушка кормит голубей;2;1;0
5;Девушка кормит голубей;2;2;0
5;Девушка кормит голубей;2;3;0
5;Девушка кормит голубей;2;3;0
5;Девушка кормит голубей;1;2;0
5;Девушка кормит голубей;1;2;0
5;Девушка кормит голубей;1;2;0
5;Девушка кормит голубей;1;1;0
5;Девушка кормит голубей;1;1;0
5;Девушка кормит голубей;1;1;0
5;Девушка кормит голубей;1;2;0
5;Девушка кормит голубей;1;1;0
5;Девушка кормит голубей;1;2;0
6;Памятник С.Я. Маршаку;5;5;1
6;Памятник С.Я. Маршаку;5;5;1
6;Памятник С.Я. Маршаку;5;5;1
6;Памятник С.Я. Маршаку;5;5;1
6;Памятник С.Я. Маршаку;5;5;1
6;Памятник С.Я. Маршаку;5;4;1
6;Памятник С.Я. Маршаку;5;4;1
6;Памятник С.Я. Маршаку;5;4;1
6;Памятник С.Я. Маршаку;5;5;1
6;Памятник С.Я. Маршаку;5;4;1
6;Памятник С.Я. Маршаку;4;4;1
6;Памятник С.Я. Маршаку;4;3;1
6;Памятник С.Я. Маршаку;4;5;1
6;Памятник С.Я. Маршаку;4;5;1
6;Памятник С.Я. Маршаку;4;3;1
6;Памятник С.Я. Маршаку;4;5;1
6;Памятник С.Я. Маршаку;4;4;1
6;Памятник С.Я. Маршаку;4;5;1
6;Памятник С.Я. Маршаку;4;4;1
6;Памятник С.Я. Маршаку;4;4;1
6;Памятник С.Я. Маршаку;3;2;0
6;Памятник С.Я. Маршаку;3;3;0
6;Памятник С.Я. Маршаку;3;2;0
6;Памятник С.Я. Маршаку;3;3;0
6;Памятник С.Я. Маршаку;3;4;0
6;Памятник С.Я. Маршаку;3;4;0
6;Памятник С.Я. Маршаку;3;2;0
6;Памятник С.Я. Маршаку;3;4;0
6;Памятник С.Я. Маршаку;3;2;0
6;Памятник С.Я. Маршаку;3;3;0
6;Памятник С.Я. Маршаку;3;3;0
6;Памятник С.Я. Маршаку;2;1;0
6;Памятник С.Я. Маршаку;2;3;0
6;Памятник С.Я. Маршаку;2;1;0
6;Памятник С.Я. Маршаку;2;1;0
6;Памятник С.Я. Маршаку;2;3;0
6;Памятник С.Я. Маршаку;2;3;0
6;Памятник С.Я. Маршаку;2;1;0
6;Памятник С.Я. Маршаку;2;3;0
6;Памятник С.Я. Маршаку;2;1;0
6;Памятник С.Я. Маршаку;2;3;0
6;Памятник С.Я. Маршаку;1;1;0
6;Памятник С.Я. Маршаку;1;2;0
6;Памятник С.Я. Маршаку;1;1;0
6;Памятник С.Я. Маршаку;1;1;0
6;Памятник С.Я. Маршаку;1;2;0
6;Памятник С.Я. Маршаку;1;2;0
6;Памятник С.Я. Маршаку;1;2;0
6;Памятник С.Я. Маршаку;1;1;0
6;Памятник С.Я. Маршаку;1;1;0
7;Памятник А. С. Грибоедову;5;5;1
7;Памятник А. С. Грибоедову;5;4;1
7;Памятник А. С. Грибоедову;5;4;1
7;Памятник А. С. Грибоедову;5;4;1
7;Памятник А. С. Грибоедову;5;4;1
7;Памятник А. С. Грибоедову;5;4;1
7;Памятник А. С. Грибоедову;5;5;1
7;Памятник А. С. Грибоедову;5;5;1
7;Памятник А. С. Грибоедову;5;5;1
7;Памятник А. С. Грибоедову;5;4;1
7;Памятник А. С. Грибоедову;4;3;1
7;Памятник А. С. Грибоедову;4;3;1
7;Памятник А. С. Грибоедову;4;4;1
7;Памятник А. С. Грибоедову;4;3;1
7;Памятник А. С. Грибоедову;4;3;1
7;Памятник А. С. Грибоедову;4;4;1
7;Памятник А. С. Грибоедову;4;5;1
7;Памятник А. С. Грибоедову;4;4;1
7;Памятник А. С. Грибоедову;4;4;1
7;Памятник А. С. Грибоедову;4;3;1
7;Памятник А. С. Грибоедову;3;4;0
7;Памятник А. С. Грибоедову;3;2;0
7;Памятник А. С. Грибоедову;3;2;0
7;Памятник А. С. Грибоедову;3;4;0
7;Памятник А. С. Грибоедову;3;3;0
7;Памятник А. С. Грибоедову;3;3;0
7;Памятник А. С. Грибоедову;3;2;0
7;Памятник А. С. Грибоедову;3;4;0
7;Памятник А. С. Грибоедову;3;2;0
7;Памятник А. С. Грибоедову;3;4;0
7;Памятник А. С. Грибоедову;3;2;0
7;Памятник А. С. Грибоедову;2;3;0
7;Памятник А. С. Грибоедову;2;2;0
7;Памятник А. С. Грибоедову;2;3;0
7;Памятник А. С. Грибоедову;2;3;0
7;Памятник А. С. Грибоедову;2;3;0
7;Памятник А. С. Грибоедову;2;1;0
7;Памятник А. С. Грибоедову;2;2;0
7;Памятник А. С. Грибоедову;2;1;0
7;Памятник А. С. Грибоедову;2;1;0
7;Памятник А. С. Грибоедову;2;2;0
7;Памятник А. С. Грибоедову;1;2;0
7;Памятник А. С. Грибоедову;1;2;0
7;Памятник А. С. Грибоедову;1;1;0
7;Памятник А. С. Грибоедову;1;2;0
7;Памятник А. С. Грибоедову;1;1;0
7;Памятник А. С. Грибоедову;1;2;0
7;Памятник А. С. Грибоедову;1;1;0
7;Памятник А. С. Грибоедову;1;1;0
7;Памятник А. С. Грибоедову;1;2;0
8;Атом Солнца о. Табакова;5;5;1
8;Атом Солнца о. Табакова;5;4;1
8;Атом Солнца о. Табакова;5;5;1
8;Атом Солнца о. Табакова;5;5;1
8;Атом Солнца о. Табакова;5;4;1
8;Атом Солнца о. Табакова;5;5;1
8;Атом Солнца о. Табакова;5;4;1
8;Атом Солнца о. Табакова;5;4;1
8;Атом Солнца о. Табакова;5;5;1
8;Атом Солнца о. Табакова;5;4;1
8;Атом Солнца о. Табакова;4;4;1
8;Атом Солнца о. Табакова;4;4;1
8;Атом Солнца о. Табакова;4;4;1
8;Атом Солнца о. Табакова;4;5;1
8;Атом Солнца о. Табакова;4;4;1
8;Атом Солнца о. Табакова;4;5;1
8;Атом Солнца о. Табакова;4;3;1
8;Атом Солнца о. Табакова;4;4;1
8;Атом Солнца о. Табакова;4;3;1
8;Атом Солнца о. Табакова;4;4;1
8;Атом Солнца о. Табакова;3;2;0
8;Атом Солнца о. Табакова;3;3;0
8;Атом Солнца о. Табакова;3;3;0
8;Атом Солнца о. Табакова;3;4;0
8;Атом Солнца о. Табакова;3;3;0
8;Атом Солнца о. Табакова;3;3;0
8;Атом Солнца о. Табакова;3;3;0
8;Атом Солнца о. Табакова;3;2;0
8;Атом Солнца о. Табакова;3;2;0
8;Атом Солнца о. Табакова;3;4;0
8;Атом Солнца о. Табакова;3;2;0
8;Атом Солнца о. Табакова;2;2;0
8;Атом Солнца о. Табакова;2;1;0
8;Атом Солнца о. Табакова;2;2;0
8;Атом Солнца о. Табакова;2;3;0
8;Атом Солнца о. Табакова;2;2;0
8;Атом Солнца о. Табакова;2;2;0
8;Атом Солнца о. Табакова;2;3;0
8;Атом Солнца о. Табакова;2;1;0
8;Атом Солнца о. Табакова;2;2;0
8;Атом Солнца о. Табакова;2;2;0
8;Атом Солнца о. Табакова;1;2;0
8;Атом Солнца о. Табакова;1;1;0
8;Атом Солнца о. Табакова;1;2;0
8;Атом Солнца о. Табакова;1;2;0
8;Атом Солнца о. Табакова;1;2;0
8;Атом Солнца о. Табакова;1;2;0
8;Атом Солнца о. Табакова;1;2;0
8;Атом Солнца о. Табакова;1;2;0
8;Атом Солнца о. Табакова;1;1;0
9;Памятник В. Г. Шухову;5;4;1
9;Памятник В. Г. Шухову;5;4;1
9;Памятник В. Г. Шухову;5;5;1
9;Памятник В. Г. Шухову;5;4;1
9;Памятник В. Г. Шухову;5;5;1
9;Памятник В. Г. Шухову;5;4;1
9;Памятник В. Г. Шухову;5;5;1
9;Памятник В. Г. Шухову;5;5;1
9;Памятник В. Г. Шухову;5;4;1
9;Памятник В. Г. Шухову;5;4;1
9;Памятник В. Г. Шухову;4;5;1
9;Памятник В. Г. Шухову;4;5;1
9;Памятник В. Г. Шухову;4;4;1
9;Памятник В. Г. Шухову;4;4;1
9;Памятник В. Г. Шухову;4;3;1
9;Памятник В. Г. Шухову;4;3;1
9;Памятник В. Г. Шухову;4;3;1
9;Памятник В. Г. Шухову;4;5;1
9;Памятник В. Г. Шухову;4;3;1
9;Памятник В. Г. Шухову;4;4;1
9;Памятник В. Г. Шухову;3;4;0
9;Памятник В. Г. Шухову;3;4;0
9;Памятник В. Г. Шухову;3;3;0
9;Памятник В. Г. Шухову;3;4;0
9;Памятник В. Г. Шухову;3;2;0
9;Памятник В. Г. Шухову;3;4;0
9;Памятник В. Г. Шухову;3;3;0
9;Памятник В. Г. Шухову;3;4;0
9;Памятник В. Г. Шухову;3;2;0
9;Памятник В. Г. Шухову;3;4;0
9;Памятник В. Г. Шухову;3;2;0
9;Памятник В. Г. Шухову;2;2;0
9;Памятник В. Г. Шухову;2;1;0
9;Памятник В. Г. Шухову;2;2;0
9;Памятник В. Г. Шухову;2;3;0
9;Памятник В. Г. Шухову;2;1;0
9;Памятник В. Г. Шухову;2;2;0
9;Памятник В. Г. Шухову;2;2;0
9;Памятник В. Г. Шухову;2;1;0
9;Памятник В. Г. Шухову;2;3;0
9;Памятник В. Г. Шухову;2;1;0
9;Памятник В. Г. Шухову;1;1;0
9;Памятник В. Г. Шухову;1;2;0
9;Памятник В. Г. Шухову;1;1;0
9;Памятник В. Г. Шухову;1;1;0
9;Памятник В. Г. Шухову;1;1;0
9;Памятник В. Г. Шухову;1;1;0
9;Памятник В. Г. Шухову;1;1;0
9;Памятник В. Г. Шухову;1;2;0
9;Памятник В. Г. Шухову;1;2;0
10;Стела в память Сухаревой башни;5;5;1
10;Стела в память Сухаревой башни;5;5;1
10;Стела в память Сухаревой башни;5;4;1
10;Стела в память Сухаревой башни;5;5;1
10;Стела в память Сухаревой башни;5;5;1
10;Стела в память Сухаревой башни;5;4;1
10;Стела в память Сухаревой башни;5;4;1
10;Стела в память Сухаревой башни;5;4;1
10;Стела в память Сухаревой башни;5;5;1
10;Стела в память Сухаревой башни;5;4;1
10;Стела в память Сухаревой башни;4;4;1
10;Стела в память Сухаревой башни;4;4;1
10;Стела в память Сухаревой башни;4;5;1
10;Стела в память Сухаревой башни;4;3;1
10;Стела в память Сухаревой башни;4;5;1
10;Стела в память Сухаревой башни;4;3;1
10;Стела в память Сухаревой башни;4;5;1
10;Стела в память Сухаревой башни;4;4;1
10;Стела в память Сухаревой башни;4;4;1
10;Стела в память Сухаревой башни;4;5;1
10;Стела в память Сухаревой башни;3;4;0
10;Стела в память Сухаревой башни;3;2;0
10;Стела в память Сухаревой башни;3;4;0
10;Стела в память Сухаревой башни;3;3;0
10;Стела в память Сухаревой башни;3;4;0
10;Стела в память Сухаревой башни;3;2;0
10;Стела в память Сухаревой башни;3;4;0
10;Стела в память Сухаревой башни;3;3;0
10;Стела в память Сухаревой башни;3;3;0
10;Стела в память Сухаревой башни;3;3;0
10;Стела в память Сухаревой башни;3;4;0
10;Стела в память Сухаревой башни;2;3;0
10;Стела в память Сухаревой башни;2;3;0
10;Стела в память Сухаревой башни;2;3;0
10;Стела в память Сухаревой башни;2;2;0
10;Стела в память Сухаревой башни;2;3;0
10;Стела в память Сухаревой башни;2;1;0
10;Стела в память Сухаревой башни;2;1;0
10;Стела в память Сухаревой башни;2;2;0
10;Стела в память Сухаревой башни;2;1;0
10;Стела в память Сухаревой башни;2;2;0
10;Стела в память Сухаревой башни;1;1;0
10;Стела в память Сухаревой башни;1;2;0
10;Стела в память Сухаревой башни;1;2;0
10;Стела в память Сухаревой башни;1;2;0
10;Стела в память Сухаревой башни;1;1;0
10;Стела в память Сухаревой башни;1;2;0
10;Стела в память Сухаревой башни;1;2;0
10;Стела в память Сухаревой башни;1;2;0
10;Стела в память Сухаревой башни;1;1;0
