id;name;category;rec;target
3;Сквер Мандельштама;1;1;0
3;Сквер Мандельштама;1;1;0
3;Сквер Мандельштама;1;2;0
3;Сквер Мандельштама;1;1;0
3;Сквер Мандельштама;1;1;0
3;Сквер Мандельштама;1;2;0
3;Сквер Мандельштама;1;2;0
3;Сквер Мандельштама;1;2;0
3;Сквер Мандельштама;1;2;0
4;Лермонтовский сквер;5;4;1
4;Лермонтовский сквер;5;5;1
4;Лермонтовский сквер;5;4;1
4;Лермонтовский сквер;5;5;1
4;Лермонтовский сквер;5;4;1
4;Лермонтовский сквер;5;5;1
4;Лермонтовский сквер;5;4;1
4;Лермонтовский сквер;5;4;1
4;Лермонтовский сквер;5;5;1
4;Лермонтовский сквер;5;5;1
4;Лермонтовский сквер;4;5;1
4;Лермонтовский сквер;4;4;1
4;Лермонтовский сквер;4;5;1
4;Лермонтовский сквер;4;3;1
4;Лермонтовский сквер;4;3;1
4;Лермонтовский сквер;4;4;1
4;Лермонтовский сквер;4;3;1
4;Лермонтовский сквер;4;4;1
4;Лермонтовский сквер;4;5;1
4;Лермонтовский сквер;4;4;1
4;Лермонтовский сквер;3;4;0
4;Лермонтовский сквер;3;2;0
4;Лермонтовский сквер;3;2;0
4;Лермонтовский сквер;3;2;0
4;Лермонтовский сквер;3;2;0
4;Лермонтовский сквер;3;2;0
4;Лермонтовский сквер;3;4;0
4;Лермонтовский сквер;3;3;0
4;Лермонтовский сквер;3;3;0
4;Лермонтовский сквер;3;4;0
4;Лермонтовский сквер;3;3;0
4;Лермонтовский сквер;2;3;0
4;Лермонтовский сквер;2;1;0
4;Лермонтовский сквер;2;3;0
4;Лермонтовский сквер;2;1;0
4;Лермонтовский сквер;2;1;0
4;Лермонтовский сквер;2;2;0
4;Лермонтовский сквер;2;2;0
4;Лермонтовский сквер;2;3;0
4;Лермонтовский сквер;2;2;0
4;Лермонтовский сквер;2;3;0
4;Лермонтовский сквер;1;1;0
4;Лермонтовский сквер;1;1;0
4;Лермонтовский сквер;1;1;0
4;Лермонтовский сквер;1;2;0
4;Лермонтовский сквер;1;2;0
4;Лермонтовский сквер;1;1;0
4;Лермонтовский сквер;1;1;0
4;Лермонтовский сквер;1;1;0
4;Лермонтовский сквер;1;2;0
5;Анин сад;5;5;1
5;Анин сад;5;5;1
5;Анин сад;5;4;1
5;Анин сад;5;5;1
5;Анин сад;5;4;1
5;Анин сад;5;5;1
5;Анин сад;5;5;1
5;Анин сад;5;4;1
5;Анин сад;5;4;1
5;Анин сад;5;5;1
5;Анин сад;4;4;1
5;Анин сад;4;5;1
5;Анин сад;4;4;1
5;Анин сад;4;4;1
5;Анин сад;4;4;1
5;Анин сад;4;5;1
5;Анин сад;4;3;1
5;Анин сад;4;3;1
5;Анин сад;4;4;1
5;Анин сад;4;5;1
5;Анин сад;3;3;0
5;Анин сад;3;3;0
5;Анин сад;3;2;0
5;Анин сад;3;4;0
5;Анин сад;3;2;0
5;Анин сад;3;3;0
5;Анин сад;3;4;0
5;Анин сад;3;2;0
5;Анин сад;3;2;0
5;Анин сад;3;2;0
5;Анин сад;3;2;0
5;Анин сад;2;2;0
5;Анин сад;2;3;0
5;Анин сад;2;2;0
5;Анин сад;2;2;0
5;Анин сад;2;3;0
5;Анин сад;2;2;0
5;Анин сад;2;2;0
5;Анин сад;2;1;0
5;Анин сад;2;2;0
5;Анин сад;2;3;0
5;Анин сад;1;2;0
5;Анин сад;1;2;0
5;Анин сад;1;1;0
5;Анин сад;1;1;0
5;Анин сад;1;1;0
5;Анин сад;1;2;0
5;Анин сад;1;2;0
5;Анин сад;1;1;0
5;Анин сад;1;1;0
6;Музейный парк;5;5;1
6;Музейный парк;5;4;1
6;Музейный парк;5;5;1
6;Музейный парк;5;5;1
6;Музейный парк;5;4;1
6;Музейный парк;5;5;1
6;Музейный парк;5;5;1
6;Музейный парк;5;5;1
6;Музейный парк;5;5;1
6;Музейный парк;5;5;1
6;Музейный парк;4;4;1
6;Музейный парк;4;3;1
6;Музейный парк;4;3;1
6;Музейный парк;4;3;1
6;Музейный парк;4;4;1
6;Музейный парк;4;4;1
6;Музейный парк;4;3;1
6;Музейный парк;4;3;1
6;Музейный парк;4;3;1
6;Музейный парк;4;5;1
6;Музейный парк;3;3;0
6;Музейный парк;3;4;0
6;Музейный парк;3;2;0
6;Музейный парк;3;4;0
6;Музейный парк;3;2;0
6;Музейный парк;3;2;0
6;Музейный парк;3;3;0
6;Музейный парк;3;3;0
6;Музейный парк;3;2;0
6;Музейный парк;3;2;0
6;Музейный парк;3;3;0
6;Музейный парк;2;1;0
6;Музейный парк;2;3;0
6;Музейный парк;2;1;0
6;Музейный парк;2;2;0
6;Музейный парк;2;3;0
6;Музейный парк;2;2;0
6;Музейный парк;2;1;0
6;Музейный парк;2;2;0
6;Музейный парк;2;2;0
6;Музейный парк;2;2;0
6;Музейный парк;1;2;0
6;Музейный парк;1;1;0
6;Музейный парк;1;2;0
6;Музейный парк;1;2;0
6;Музейный парк;1;2;0
6;Музейный парк;1;1;0
6;Музейный парк;1;2;0
6;Музейный парк;1;2;0
6;Музейный парк;1;1;0
7;Сквер Полководцев;5;4;1
7;Сквер Полководцев;5;4;1
7;Сквер Полководцев;5;5;1
7;Сквер Полководцев;5;5;1
7;Сквер Полководцев;5;4;1
7;Сквер Полководцев;5;5;1
7;Сквер Полководцев;5;5;1
7;Сквер Полководцев;5;5;1
7;Сквер Полководцев;5;5;1
7;Сквер Полководцев;5;4;1
7;Сквер Полководцев;4;3;1
7;Сквер Полководцев;4;3;1
7;Сквер Полководцев;4;4;1
7;Сквер Полководцев;4;3;1
7;Сквер Полководцев;4;5;1
7;Сквер Полководцев;4;5;1
7;Сквер Полководцев;4;4;1
7;Сквер Полководцев;4;3;1
7;Сквер Полководцев;4;3;1
7;Сквер Полководцев;4;4;1
7;Сквер Полководцев;3;4;0
7;Сквер Полководцев;3;3;0
7;Сквер Полководцев;3;4;0
7;Сквер Полководцев;3;4;0
7;Сквер Полководцев;3;2;0
7;Сквер Полководцев;3;4;0
7;Сквер Полководцев;3;4;0
7;Сквер Полководцев;3;2;0
7;Сквер Полководцев;3;3;0
7;Сквер Полководцев;3;2;0
7;Сквер Полководцев;3;3;0
7;Сквер Полководцев;2;3;0
7;Сквер Полководцев;2;1;0
7;Сквер Полководцев;2;1;0
7;Сквер Полководцев;2;3;0
7;Сквер Полководцев;2;3;0
7;Сквер Полководцев;2;1;0
7;Сквер Полководцев;2;3;0
7;Сквер Полководцев;2;3;0
7;Сквер Полководцев;2;2;0
7;Сквер Полководцев;2;3;0
7;Сквер Полководцев;1;2;0
7;Сквер Полководцев;1;1;0
7;Сквер Полководцев;1;1;0
7;Сквер Полководцев;1;1;0
7;Сквер Полководцев;1;1;0
7;Сквер Полководцев;1;2;0
7;Сквер Полководцев;1;1;0
7;Сквер Полководцев;1;1;0
7;Сквер Полководцев;1;2;0
8;Чистые пруды;5;5;1
8;Чистые пруды;5;5;1
8;Чистые пруды;5;5;1
8;Чистые пруды;5;4;1
8;Чистые пруды;5;5;1
8;Чистые пруды;5;4;1
8;Чистые пруды;5;4;1
8;Чистые пруды;5;4;1
8;Чистые пруды;5;5;1
8;Чистые пруды;5;4;1
8;Чистые пруды;4;4;1
8;Чистые пруды;4;4;1
8;Чистые пруды;4;4;1
8;Чистые пруды;4;3;1
8;Чистые пруды;4;3;1
8;Чистые пруды;4;3;1
8;Чистые пруды;4;4;1
8;Чистые пруды;4;4;1
8;Чистые пруды;4;4;1
8;Чистые пруды;4;5;1
8;Чистые пруды;3;2;0
8;Чистые пруды;3;4;0
8;Чистые пруды;3;3;0
8;Чистые пруды;3;4;0
8;Чистые пруды;3;3;0
8;Чистые пруды;3;3;0
8;Чистые пруды;3;4;0
8;Чистые пруды;3;2;0
8;Чистые пруды;3;4;0
8;Чистые пруды;3;4;0
8;Чистые пруды;3;3;0
8;Чистые пруды;2;2;0
8;Чистые пруды;2;1;0
8;Чистые пруды;2;2;0
8;Чистые пруды;2;2;0
8;Чистые пруды;2;2;0
8;Чистые пруды;2;2;0
8;Чистые пруды;2;3;0
8;Чистые пруды;2;1;0
8;Чистые пруды;2;2;0
8;Чистые пруды;2;3;0
8;Чистые пруды;1;1;0
8;Чистые пруды;1;2;0
8;Чистые пруды;1;2;0
8;Чистые пруды;1;1;0
8;Чистые пруды;1;2;0
8;Чистые пруды;1;1;0
8;Чистые пруды;1;2;0
8;Чистые пруды;1;2;0
8;Чистые пруды;1;1;0
9;Парк Горка;5;4;1
9;Парк Горка;5;5;1
9;Парк Горка;5;4;1
9;Парк Горка;5;5;1
9;Парк Горка;5;5;1
9;Парк Горка;5;4;1
9;Парк Горка;5;5;1
9;Парк Горка;5;4;1
9;Парк Горка;5;4;1
9;Парк Горка;5;4;1
9;Парк Горка;4;5;1
9;Парк Горка;4;3;1
9;Парк Горка;4;4;1
9;Парк Горка;4;5;1
9;Парк Горка;4;5;1
9;Парк Горка;4;4;1
9;Парк Горка;4;4;1
9;Парк Горка;4;4;1
9;Парк Горка;4;5;1
9;Парк Горка;4;5;1
9;Парк Горка;3;3;0
9;Парк Горка;3;3;0
9;Парк Горка;3;4;0
9;Парк Горка;3;2;0
9;Парк Горка;3;2;0
9;Парк Горка;3;3;0
9;Парк Горка;3;4;0
9;Парк Горка;3;4;0
9;Парк Горка;3;4;0
9;Парк Горка;3;4;0
9;Парк Горка;3;4;0
9;Парк Горка;2;3;0
9;Парк Горка;2;1;0
9;Парк Горка;2;3;0
9;Парк Горка;2;1;0
9;Парк Горка;2;1;0
9;Парк Горка;2;1;0
9;Парк Горка;2;3;0
9;Парк Горка;2;2;0
9;Парк Горка;2;3;0
9;Парк Горка;2;1;0
9;Парк Горка;1;2;0
9;Парк Горка;1;1;0
9;Парк Горка;1;2;0
9;Парк Горка;1;2;0
9;Парк Горка;1;2;0
9;Парк Горка;1;2;0
9;Парк Горка;1;2;0
9;Парк Горка;1;1;0
9;Парк Горка;1;2;0
10;Зарядье;5;4;1
10;Зарядье;5;5;1
10;Зарядье;5;4;1
10;Зарядье;5;4;1
10;Зарядье;5;5;1
10;Зарядье;5;4;1
10;Зарядье;5;4;1
10;Зарядье;5;5;1
10;Зарядье;5;5;1
10;Зарядье;5;5;1
10;Зарядье;4;4;1
10;Зарядье;4;3;1
10;Зарядье;4;4;1
10;Зарядье;4;4;1
10;Зарядье;4;5;1
10;Зарядье;4;5;1
10;Зарядье;4;3;1
10;Зарядье;4;5;1
10;Зарядье;4;3;1
10;Зарядье;4;5;1
10;Зарядье;3;2;0
10;Зарядье;3;2;0
10;Зарядье;3;4;0
10;Зарядье;3;4;0
10;Зарядье;3;3;0
10;Зарядье;3;4;0
10;Зарядье;3;2;0
10;Зарядье;3;2;0
10;Зарядье;3;4;0
10;Зарядье;3;2;0
10;Зарядье;3;3;0
10;Зарядье;2;2;0
10;Зарядье;2;2;0
10;Зарядье;2;3;0
10;Зарядье;2;3;0
10;Зарядье;2;1;0
10;Зарядье;2;2;0
10;Зарядье;2;3;0
10;Зарядье;2;3;0
10;Зарядье;2;1;0
10;Зарядье;2;2;0
10;Зарядье;1;1;0
10;Зарядье;1;2;0
10;Зарядье;1;2;0
10;Зарядье;1;2;0
10;Зарядье;1;2;0
10;Зарядье;1;1;0
10;Зарядье;1;1;0
10;Зарядье;1;1;0
10;Зарядье;1;1;0
