id;name;category;rec;target
8;Ланч поинт;5;4;1
8;Ланч поинт;5;5;1
8;Ланч поинт;4;4;1
8;Ланч поинт;4;5;1
8;Ланч поинт;4;4;1
8;Ланч поинт;4;4;1
8;Ланч поинт;4;3;1
8;Ланч поинт;4;3;1
8;Ланч поинт;4;3;1
8;Ланч поинт;4;5;1
8;Ланч поинт;4;4;1
8;Ланч поинт;4;5;1
8;Ланч поинт;3;3;0
8;Ланч поинт;3;2;0
8;Ланч поинт;3;4;0
8;Ланч поинт;3;3;0
8;Ланч поинт;3;3;0
8;Ланч поинт;3;2;0
8;Ланч поинт;3;4;0
8;Ланч поинт;3;2;0
8;Ланч поинт;3;4;0
8;Ланч поинт;3;4;0
8;Ланч поинт;3;4;0
8;Ланч поинт;2;2;0
8;Ланч поинт;2;2;0
8;Ланч поинт;2;2;0
8;Ланч поинт;2;2;0
8;Ланч поинт;2;1;0
8;Ланч поинт;2;2;0
8;Ланч поинт;2;1;0
8;Ланч поинт;2;3;0
8;Ланч поинт;2;3;0
8;Ланч поинт;2;1;0
8;Ланч поинт;1;2;0
8;Ланч поинт;1;1;0
8;Ланч поинт;1;1;0
8;Ланч поинт;1;1;0
8;Ланч поинт;1;1;0
8;Ланч поинт;1;2;0
8;Ланч поинт;1;1;0
8;Ланч поинт;1;2;0
8;Ланч поинт;1;1;0
9;from Berlin.;5;5;1
9;from Berlin.;5;4;1
9;from Berlin.;5;5;1
9;from Berlin.;5;5;1
9;from Berlin.;5;4;1
9;from Berlin.;5;4;1
9;from Berlin.;5;4;1
9;from Berlin.;5;5;1
9;from Berlin.;5;4;1
9;from Berlin.;5;4;1
9;from Berlin.;4;5;1
9;from Berlin.;4;5;1
9;from Berlin.;4;4;1
9;from Berlin.;4;3;1
9;from Berlin.;4;4;1
9;from Berlin.;4;5;1
9;from Berlin.;4;4;1
9;from Berlin.;4;4;1
9;from Berlin.;4;4;1
9;from Berlin.;4;3;1
9;from Berlin.;3;4;0
9;from Berlin.;3;4;0
9;from Berlin.;3;3;0
9;from Berlin.;3;3;0
9;from Berlin.;3;3;0
9;from Berlin.;3;4;0
9;from Berlin.;3;4;0
9;from Berlin.;3;2;0
9;from Berlin.;3;2;0
9;from Berlin.;3;2;0
9;from Berlin.;3;4;0
9;from Berlin.;2;2;0
9;from Berlin.;2;3;0
9;from Berlin.;2;2;0
9;from Berlin.;2;2;0
9;from Berlin.;2;3;0
9;from Berlin.;2;3;0
9;from Berlin.;2;1;0
9;from Berlin.;2;2;0
9;from Berlin.;2;2;0
9;from Berlin.;2;1;0
9;from Berlin.;1;1;0
9;from Berlin.;1;2;0
9;from Berlin.;1;1;0
9;from Berlin.;1;1;0
9;from Berlin.;1;2;0
9;from Berlin.;1;2;0
9;from Berlin.;1;2;0
9;from Berlin.;1;2;0
9;from Berlin.;1;1;0
10;Салют;5;4;1
10;Салют;5;5;1
10;Салют;5;4;1
10;Салют;5;4;1
10;Салют;5;5;1
10;Салют;5;5;1
10;Салют;5;5;1
10;Салют;5;4;1
10;Салют;5;5;1
10;Салют;5;5;1
10;Салют;4;3;1
10;Салют;4;4;1
10;Салют;4;4;1
10;Салют;4;3;1
10;Салют;4;3;1
10;Салют;4;4;1
10;Салют;4;4;1
10;Салют;4;5;1
10;Салют;4;3;1
10;Салют;4;3;1
10;Салют;3;4;0
10;Салют;3;3;0
10;Салют;3;3;0
10;Салют;3;3;0
10;Салют;3;2;0
10;Салют;3;4;0
10;Салют;3;4;0
10;Салют;3;3;0
10;Салют;3;2;0
10;Салют;3;4;0
10;Салют;3;4;0
10;Салют;2;1;0
10;Салют;2;3;0
10;Салют;2;3;0
10;Салют;2;1;0
10;Салют;2;2;0
10;Салют;2;3;0
10;Салют;2;1;0
10;Салют;2;1;0
10;Салют;2;1;0
10;Салют;2;2;0
10;Салют;1;2;0
10;Салют;1;2;0
10;Салют;1;2;0
10;Салют;1;1;0
10;Салют;1;1;0
10;Салют;1;2;0
10;Салют;1;2;0
10;Салют;1;1;0
10;Салют;1;1;0
