id;name;category;rec;target
6;J'pan;4;4;1
6;J'pan;4;5;1
6;J'pan;4;4;1
6;J'pan;4;4;1
6;J'pan;4;5;1
6;J'pan;4;4;1
6;J'pan;4;4;1
6;J'pan;4;5;1
6;J'pan;4;4;1
6;J'pan;4;3;1
6;J'pan;3;3;0
6;J'pan;3;3;0
6;J'pan;3;3;0
6;J'pan;3;4;0
6;J'pan;3;4;0
6;J'pan;3;4;0
6;J'pan;3;3;0
6;J'pan;3;4;0
6;J'pan;3;4;0
6;J'pan;3;3;0
6;J'pan;3;4;0
6;J'pan;2;1;0
6;J'pan;2;2;0
6;J'pan;2;2;0
6;J'pan;2;3;0
6;J'pan;2;3;0
6;J'pan;2;3;0
6;J'pan;2;2;0
6;J'pan;2;1;0
6;J'pan;2;2;0
6;J'pan;2;2;0
6;J'pan;1;2;0
6;J'pan;1;2;0
6;J'pan;1;2;0
6;J'pan;1;2;0
6;J'pan;1;1;0
6;J'pan;1;2;0
6;J'pan;1;1;0
6;J'pan;1;2;0
6;J'pan;1;2;0
7;Золотая Вобла;5;5;1
7;Золотая Вобла;5;5;1
7;Золотая Вобла;5;5;1
7;Золотая Вобла;5;4;1
7;Золотая Вобла;5;5;1
7;Золотая Вобла;5;5;1
7;Золотая Вобла;5;5;1
7;Золотая Вобла;5;5;1
7;Золотая Вобла;5;5;1
7;Золотая Вобла;5;4;1
7;Золотая Вобла;4;4;1
7;Золотая Вобла;4;5;1
7;Золотая Вобла;4;3;1
7;Золотая Вобла;4;4;1
7;Золотая Вобла;4;4;1
7;Золотая Вобла;4;3;1
7;Золотая Вобла;4;3;1
7;Золотая Вобла;4;3;1
7;Золотая Вобла;4;3;1
7;Золотая Вобла;4;3;1
7;Золотая Вобла;3;2;0
7;Золотая Вобла;3;2;0
7;Золотая Вобла;3;4;0
7;Золотая Вобла;3;2;0
7;Золотая Вобла;3;4;0
7;Золотая Вобла;3;3;0
7;Золотая Вобла;3;3;0
7;Золотая Вобла;3;4;0
7;Золотая Вобла;3;4;0
7;Золотая Вобла;3;2;0
7;Золотая Вобла;3;2;0
7;Золотая Вобла;2;3;0
7;Золотая Вобла;2;2;0
7;Золотая Вобла;2;2;0
7;Золотая Вобла;2;1;0
7;Золотая Вобла;2;2;0
7;Золотая Вобла;2;1;0
7;Золотая Вобла;2;2;0
7;Золотая Вобла;2;3;0
7;Золотая Вобла;2;2;0
7;Золотая Вобла;2;1;0
7;Золотая Вобла;1;1;0
7;Золотая Вобла;1;2;0
7;Золотая Вобла;1;2;0
7;Золотая Вобла;1;1;0
7;Золотая Вобла;1;1;0
7;Золотая Вобла;1;2;0
7;Золотая Вобла;1;2;0
7;Золотая Вобла;1;2;0
7;Золотая Вобла;1;1;0
8;Стейк Хаус Бутчер;5;4;1
8;Стейк Хаус Бутчер;5;5;1
8;Стейк Хаус Бутчер;5;4;1
8;Стейк Хаус Бутчер;5;5;1
8;Стейк Хаус Бутчер;5;4;1
8;Стейк Хаус Бутчер;5;4;1
8;Стейк Хаус Бутчер;5;5;1
8;Стейк Хаус Бутчер;5;5;1
8;Стейк Хаус Бутчер;5;5;1
8;Стейк Хаус Бутчер;5;4;1
8;Стейк Хаус Бутчер;4;4;1
8;Стейк Хаус Бутчер;4;4;1
8;Стейк Хаус Бутчер;4;4;1
8;Стейк Хаус Бутчер;4;5;1
8;Стейк Хаус Бутчер;4;5;1
8;Стейк Хаус Бутчер;4;3;1
8;Стейк Хаус Бутчер;4;3;1
8;Стейк Хаус Бутчер;4;5;1
8;Стейк Хаус Бутчер;4;3;1
8;Стейк Хаус Бутчер;4;3;1
8;Стейк Хаус Бутчер;3;2;0
8;Стейк Хаус Бутчер;3;2;0
8;Стейк Хаус Бутчер;3;2;0
8;Стейк Хаус Бутчер;3;3;0
8;Стейк Хаус Бутчер;3;4;0
8;Стейк Хаус Бутчер;3;3;0
8;Стейк Хаус Бутчер;3;3;0
8;Стейк Хаус Бутчер;3;3;0
8;Стейк Хаус Бутчер;3;2;0
8;Стейк Хаус Бутчер;3;4;0
8;Стейк Хаус Бутчер;3;4;0
8;Стейк Хаус Бутчер;2;3;0
8;Стейк Хаус Бутчер;2;2;0
8;Стейк Хаус Бутчер;2;2;0
8;Стейк Хаус Бутчер;2;2;0
8;Стейк Хаус Бутчер;2;2;0
8;Стейк Хаус Бутчер;2;2;0
8;Стейк Хаус Бутчер;2;2;0
8;Стейк Хаус Бутчер;2;1;0
8;Стейк Хаус Бутчер;2;1;0
8;Стейк Хаус Бутчер;2;1;0
8;Стейк Хаус Бутчер;1;1;0
8;Стейк Хаус Бутчер;1;2;0
8;Стейк Хаус Бутчер;1;2;0
8;Стейк Хаус Бутчер;1;1;0
8;Стейк Хаус Бутчер;1;1;0
8;Стейк Хаус Бутчер;1;2;0
8;Стейк Хаус Бутчер;1;2;0
8;Стейк Хаус Бутчер;1;1;0
8;Стейк Хаус Бутчер;1;2;0
9;Frank by Баста;5;4;1
9;Frank by Баста;5;5;1
9;Frank by Баста;5;4;1
9;Frank by Баста;5;5;1
9;Frank by Баста;5;4;1
9;Frank by Баста;5;5;1
9;Frank by Баста;5;5;1
9;Frank by Баста;5;4;1
9;Frank by Баста;5;4;1
9;Frank by Баста;5;4;1
9;Frank by Баста;4;4;1
9;Frank by Баста;4;3;1
9;Frank by Баста;4;5;1
9;Frank by Баста;4;5;1
9;Frank by Баста;4;4;1
9;Frank by Баста;4;3;1
9;Frank by Баста;4;3;1
9;Frank by Баста;4;4;1
9;Frank by Баста;4;5;1
9;Frank by Баста;4;3;1
9;Frank by Баста;3;3;0
9;Frank by Баста;3;4;0
9;Frank by Баста;3;2;0
9;Frank by Баста;3;2;0
9;Frank by Баста;3;4;0
9;Frank by Баста;3;3;0
9;Frank by Баста;3;4;0
9;Frank by Баста;3;2;0
9;Frank by Баста;3;3;0
9;Frank by Баста;3;2;0
9;Frank by Баста;3;2;0
9;Frank by Баста;2;3;0
9;Frank by Баста;2;3;0
9;Frank by Баста;2;1;0
9;Frank by Баста;2;3;0
9;Frank by Баста;2;2;0
9;Frank by Баста;2;2;0
9;Frank by Баста;2;2;0
9;Frank by Баста;2;2;0
9;Frank by Баста;2;1;0
9;Frank by Баста;2;1;0
9;Frank by Баста;1;2;0
9;Frank by Баста;1;1;0
9;Frank by Баста;1;1;0
9;Frank by Баста;1;2;0
9;Frank by Баста;1;2;0
9;Frank by Баста;1;1;0
9;Frank by Баста;1;2;0
9;Frank by Баста;1;2;0
9;Frank by Баста;1;1;0
10;Узбекистан;5;5;1
10;Узбекистан;5;5;1
10;Узбекистан;5;5;1
10;Узбекистан;5;5;1
10;Узбекистан;5;4;1
10;Узбекистан;5;4;1
10;Узбекистан;5;5;1
10;Узбекистан;5;5;1
10;Узбекистан;5;4;1
10;Узбекистан;5;5;1
10;Узбекистан;4;5;1
10;Узбекистан;4;4;1
10;Узбекистан;4;3;1
10;Узбекистан;4;3;1
10;Узбекистан;4;5;1
10;Узбекистан;4;4;1
10;Узбекистан;4;3;1
10;Узбекистан;4;3;1
10;Узбекистан;4;5;1
10;Узбекистан;4;3;1
10;Узбекистан;3;2;0
10;Узбекистан;3;2;0
10;Узбекистан;3;2;0
10;Узбекистан;3;4;0
10;Узбекистан;3;3;0
10;Узбекистан;3;4;0
10;Узбекистан;3;2;0
10;Узбекистан;3;2;0
10;Узбекистан;3;3;0
10;Узбекистан;3;2;0
10;Узбекистан;3;2;0
10;Узбекистан;2;1;0
10;Узбекистан;2;2;0
10;Узбекистан;2;3;0
10;Узбекистан;2;1;0
10;Узбекистан;2;1;0
10;Узбекистан;2;1;0
10;Узбекистан;2;3;0
10;Узбекистан;2;1;0
10;Узбекистан;2;1;0
10;Узбекистан;2;3;0
10;Узбекистан;1;2;0
10;Узбекистан;1;2;0
10;Узбекистан;1;1;0
10;Узбекистан;1;2;0
10;Узбекистан;1;1;0
10;Узбекистан;1;1;0
10;Узбекистан;1;2;0
10;Узбекистан;1;1;0
10;Узбекистан;1;2;0
